Timestamp (ISO ms),Voltage (V),Current (A),Power (W),dt (s),Energy So Far (J),,CPU  load
2025-09-16T11:08:37.129,0.879193,0.893,0.78512,0.1,227.215558,,
2025-09-16T11:08:37.229,0.879193,0.893,0.78512,0.1,227.29407,,
2025-09-16T11:08:37.329,0.878925,0.893,0.78488,0.100001,227.372559,,
2025-09-16T11:08:37.429,0.878925,0.893,0.78488,0.099999,227.451046,,
2025-09-16T11:08:37.529,0.879193,0.893,0.78512,0.099999,227.529558,,
2025-09-16T11:08:37.629,0.879193,0.893,0.78512,0.1,227.60807,,
2025-09-16T11:08:37.730,0.878925,0.893,0.78488,0.1,227.686558,,
2025-09-16T11:08:37.829,0.878656,0.893,0.78464,0.1,227.765022,,
2025-09-16T11:08:37.929,0.878925,0.88407,0.777031,0.1,227.842725,,
2025-09-16T11:08:38.029,0.878925,0.90193,0.792728,0.100001,227.921998,,
2025-09-16T11:08:38.129,0.879999,0.893,0.785839,0.099999,228.000582,,
2025-09-16T11:08:38.229,0.878925,0.88407,0.777031,0.1,228.078285,,
2025-09-16T11:08:38.329,0.879193,0.893,0.78512,0.099999,228.156796,,
2025-09-16T11:08:38.429,0.879193,0.893,0.78512,0.100001,228.235309,,
2025-09-16T11:08:38.529,0.878925,0.893,0.78488,0.1,228.313797,,
2025-09-16T11:08:38.629,0.879193,0.893,0.78512,0.099999,228.392308,,
2025-09-16T11:08:38.730,0.878656,0.87514,0.768947,0.1,228.469204,,
2025-09-16T11:08:38.829,0.879193,0.893,0.78512,0.099999,228.547715,,
2025-09-16T11:08:38.929,0.878925,0.893,0.78488,0.100002,228.626204,,
2025-09-16T11:08:39.029,0.879462,0.90193,0.793213,0.099999,228.705524,,
2025-09-16T11:08:39.129,0.879193,0.90193,0.792971,0.1,228.784822,,
2025-09-16T11:08:39.229,0.879193,0.88407,0.777268,0.1,228.862548,,
2025-09-16T11:08:39.329,0.78437,0.66975,0.525332,0.100001,228.915082,,
2025-09-16T11:08:39.429,0.74945,0.58045,0.435018,0.100003,228.958585,,
2025-09-16T11:08:39.529,0.749181,0.58938,0.441552,0.1,229.00274,,
2025-09-16T11:08:39.629,0.748913,0.58938,0.441394,0.099999,229.046879,,
2025-09-16T11:08:39.730,0.74945,0.58938,0.441711,0.100001,229.091051,,
2025-09-16T11:08:39.829,0.748644,0.58045,0.43455,0.099998,229.134505,,
2025-09-16T11:08:39.929,0.749181,0.58045,0.434862,0.100001,229.177992,,
2025-09-16T11:08:40.029,0.748913,0.58045,0.434706,0.100002,229.221463,,
2025-09-16T11:08:40.129,0.748913,0.58938,0.441394,0.099999,229.265602,,
2025-09-16T11:08:40.229,0.747569,0.58045,0.433927,0.1,229.308995,,
2025-09-16T11:08:40.329,0.748913,0.58045,0.434706,0.1,229.352466,,
2025-09-16T11:08:40.429,0.74945,0.58045,0.435018,0.099998,229.395967,,
2025-09-16T11:08:40.529,0.748644,0.58045,0.43455,0.100001,229.439422,,
2025-09-16T11:08:40.629,0.748644,0.58045,0.43455,0.100001,229.482877,,
2025-09-16T11:08:40.729,0.748644,0.58938,0.441236,0.099999,229.527,,
2025-09-16T11:08:40.830,0.748644,0.58045,0.43455,0.100001,229.570456,,
2025-09-16T11:08:40.929,0.74945,0.58045,0.435018,0.100003,229.613959,,
2025-09-16T11:08:41.029,0.748644,0.58045,0.43455,0.099999,229.657413,,
2025-09-16T11:08:41.129,0.749181,0.58045,0.434862,0.099998,229.700899,,
2025-09-16T11:08:41.229,0.748913,0.58045,0.434706,0.1,229.744369,,
2025-09-16T11:08:41.329,0.752405,0.58045,0.436733,0.100005,229.788045,,
2025-09-16T11:08:41.429,0.748913,0.57152,0.428019,0.099997,229.830845,,
2025-09-16T11:08:41.529,0.748644,0.58045,0.43455,0.1,229.8743,,
2025-09-16T11:08:41.629,0.74945,0.57152,0.428326,0.1,229.917132,,
2025-09-16T11:08:41.729,0.748644,0.58045,0.43455,0.1,229.960587,,
2025-09-16T11:08:41.830,0.748913,0.58045,0.434706,0.1,230.004058,,
2025-09-16T11:08:41.929,0.74945,0.58045,0.435018,0.099999,230.047559,,
2025-09-16T11:08:42.029,0.749181,0.58045,0.434862,0.100001,230.091046,,
2025-09-16T11:08:42.129,0.74945,0.58045,0.435018,0.100002,230.134549,,
2025-09-16T11:08:42.229,0.747569,0.58938,0.440602,0.099997,230.178608,,
2025-09-16T11:08:42.329,0.748644,0.58045,0.43455,0.100001,230.222063,,
2025-09-16T11:08:42.429,0.74945,0.58045,0.435018,0.099999,230.265565,,
2025-09-16T11:08:42.529,0.748913,0.57152,0.428019,0.100001,230.308367,,
2025-09-16T11:08:42.629,0.748913,0.58045,0.434706,0.099999,230.351837,,
2025-09-16T11:08:42.729,0.748913,0.58045,0.434706,0.100001,230.395308,,
2025-09-16T11:08:42.829,0.748913,0.57152,0.428019,0.1,230.43811,,
2025-09-16T11:08:42.930,0.74945,0.58045,0.435018,0.099998,230.481611,,
2025-09-16T11:08:43.029,0.748644,0.57152,0.427865,0.100002,230.524398,,
2025-09-16T11:08:43.129,0.74945,0.58045,0.435018,0.1,230.5679,,
2025-09-16T11:08:43.229,0.749181,0.57152,0.428172,0.099999,230.610717,,
2025-09-16T11:08:43.329,0.748644,0.58045,0.43455,0.100003,230.654173,,
2025-09-16T11:08:43.429,0.749181,0.57152,0.428172,0.099997,230.696989,,
2025-09-16T11:08:43.529,0.74945,0.58045,0.435018,0.100002,230.740491,,
2025-09-16T11:08:43.629,0.749181,0.58045,0.434862,0.1,230.783977,,
2025-09-16T11:08:43.729,0.748913,0.58045,0.434706,0.1,230.827448,,
2025-09-16T11:08:43.829,0.748644,0.57152,0.427865,0.1,230.870234,,
2025-09-16T11:08:43.930,0.748644,0.57152,0.427865,0.099999,230.91302,,
2025-09-16T11:08:44.029,0.749987,0.58045,0.43533,0.100002,230.956554,,
2025-09-16T11:08:44.129,0.748644,0.57152,0.427865,0.1,230.99934,,
2025-09-16T11:08:44.229,0.748913,0.57152,0.428019,0.1,231.042142,,
2025-09-16T11:08:44.329,0.752136,0.57152,0.429861,0.100002,231.085129,,
2025-09-16T11:08:44.429,0.748913,0.57152,0.428019,0.099998,231.12793,,
2025-09-16T11:08:44.529,0.74945,0.57152,0.428326,0.099999,231.170763,,
2025-09-16T11:08:44.629,0.748644,0.58045,0.43455,0.100001,231.214218,,
2025-09-16T11:08:44.729,0.748913,0.57152,0.428019,0.099999,231.25702,,
2025-09-16T11:08:44.829,0.74945,0.57152,0.428326,0.1,231.299852,,
2025-09-16T11:08:44.930,0.74945,0.57152,0.428326,0.100003,231.342686,,
2025-09-16T11:08:45.029,0.749987,0.57152,0.428633,0.099998,231.385548,,
2025-09-16T11:08:45.129,0.748644,0.57152,0.427865,0.099999,231.428334,,
2025-09-16T11:08:45.229,0.748644,0.57152,0.427865,0.1,231.471121,,
2025-09-16T11:08:45.329,0.748913,0.57152,0.428019,0.100001,231.513923,,
2025-09-16T11:08:45.429,0.748913,0.57152,0.428019,0.1,231.556725,,
2025-09-16T11:08:45.529,0.748644,0.57152,0.427865,0.1,231.599511,,
2025-09-16T11:08:45.629,0.748644,0.57152,0.427865,0.1,231.642298,,
2025-09-16T11:08:45.729,0.752136,0.57152,0.429861,0.099999,231.685284,,
2025-09-16T11:08:45.829,0.748913,0.57152,0.428019,0.100001,231.728086,,
2025-09-16T11:08:45.929,0.749181,0.57152,0.428172,0.099999,231.770903,,
2025-09-16T11:08:46.030,0.74945,0.57152,0.428326,0.1,231.813735,,
2025-09-16T11:08:46.129,0.748913,0.57152,0.428019,0.100002,231.856538,,
2025-09-16T11:08:46.229,0.74945,0.57152,0.428326,0.1,231.89937,,
2025-09-16T11:08:46.329,0.748913,0.57152,0.428019,0.100001,231.942172,,
2025-09-16T11:08:46.429,0.748913,0.57152,0.428019,0.099998,231.984974,,
2025-09-16T11:08:46.529,0.747301,0.56259,0.420424,0.1,232.027016,,
2025-09-16T11:08:46.629,0.748644,0.57152,0.427865,0.100004,232.069804,,
2025-09-16T11:08:46.729,0.748913,0.57152,0.428019,0.099999,232.112606,,
2025-09-16T11:08:46.829,0.749181,0.56259,0.421482,0.099997,232.154753,,
2025-09-16T11:08:46.929,0.74945,0.57152,0.428326,0.100001,232.197585,,
2025-09-16T11:08:47.030,0.748913,0.57152,0.428019,0.099999,232.240387,,
2025-09-16T11:08:47.129,0.748913,0.57152,0.428019,0.100001,232.283189,,
2025-09-16T11:08:47.229,0.74945,0.57152,0.428326,0.1,232.326022,,
2025-09-16T11:08:47.329,0.748913,0.57152,0.428019,0.100001,232.368824,,
2025-09-16T11:08:47.429,0.748913,0.57152,0.428019,0.099998,232.411625,,
2025-09-16T11:08:47.529,0.748644,0.57152,0.427865,0.099998,232.454411,,
2025-09-16T11:08:47.629,0.748644,0.57152,0.427865,0.100002,232.497198,,
2025-09-16T11:08:47.729,0.748913,0.57152,0.428019,0.099999,232.54,,
2025-09-16T11:08:47.829,0.749181,0.56259,0.421482,0.099999,232.582148,,
2025-09-16T11:08:47.929,0.748644,0.57152,0.427865,0.100001,232.624935,,
2025-09-16T11:08:48.029,0.748644,0.57152,0.427865,0.099998,232.667721,,
2025-09-16T11:08:48.129,0.748913,0.57152,0.428019,0.100002,232.710523,,
2025-09-16T11:08:48.229,0.751062,0.57152,0.429247,0.099999,232.753447,,
2025-09-16T11:08:48.329,0.74945,0.57152,0.428326,0.100004,232.796282,,
2025-09-16T11:08:48.429,0.74945,0.56259,0.421633,0.099997,232.838444,,
2025-09-16T11:08:48.529,0.748913,0.57152,0.428019,0.1,232.881246,,
2025-09-16T11:08:48.629,0.748644,0.56259,0.42118,0.099999,232.923363,,
2025-09-16T11:08:48.729,0.748913,0.57152,0.428019,0.1,232.966165,,
2025-09-16T11:08:48.829,0.748644,0.57152,0.427865,0.099999,233.008951,,
2025-09-16T11:08:48.929,0.752405,0.56259,0.423295,0.100003,233.051282,,
2025-09-16T11:08:49.029,0.749181,0.56259,0.421482,0.099998,233.093429,,
2025-09-16T11:08:49.130,0.749181,0.57152,0.428172,0.1,233.136247,,
2025-09-16T11:08:49.229,0.748913,0.57152,0.428019,0.099999,233.179048,,
2025-09-16T11:08:49.329,0.748644,0.57152,0.427865,0.100003,233.221836,,
2025-09-16T11:08:49.429,0.748913,0.57152,0.428019,0.099999,233.264637,,
2025-09-16T11:08:49.529,0.748913,0.57152,0.428019,0.099999,233.307438,,
2025-09-16T11:08:49.629,0.749181,0.56259,0.421482,0.1,233.349586,,
2025-09-16T11:08:49.729,0.793772,0.66082,0.52454,0.099999,233.40204,,
2025-09-16T11:08:49.829,0.749181,0.57152,0.428172,0.1,233.444857,,
2025-09-16T11:08:49.929,0.748644,0.56259,0.42118,0.100001,233.486976,,
2025-09-16T11:08:50.029,0.748913,0.56259,0.421331,0.100001,233.529109,,
2025-09-16T11:08:50.130,0.748913,0.57152,0.428019,0.099999,233.571911,,
2025-09-16T11:08:50.229,0.74945,0.56259,0.421633,0.100001,233.614074,,
2025-09-16T11:08:50.329,0.748913,0.56259,0.421331,0.100003,233.656208,,
2025-09-16T11:08:50.429,0.74945,0.57152,0.428326,0.099998,233.69904,,
2025-09-16T11:08:50.529,0.74945,0.56259,0.421633,0.1,233.741203,,
2025-09-16T11:08:50.629,0.749181,0.56259,0.421482,0.099999,233.783351,,
2025-09-16T11:08:50.729,0.74945,0.56259,0.421633,0.1,233.825515,,
2025-09-16T11:08:50.829,0.747569,0.57152,0.427251,0.100003,233.868241,,
2025-09-16T11:08:50.929,0.74945,0.56259,0.421633,0.1,233.910404,,
2025-09-16T11:08:51.029,0.749181,0.56259,0.421482,0.1,233.952552,,
2025-09-16T11:08:51.130,0.748913,0.56259,0.421331,0.099996,233.994684,,
2025-09-16T11:08:51.229,0.74945,0.56259,0.421633,0.100001,234.036848,,
2025-09-16T11:08:51.329,0.74945,0.57152,0.428326,0.100002,234.079681,,
2025-09-16T11:08:51.429,0.748913,0.56259,0.421331,0.099998,234.121814,,
2025-09-16T11:08:51.529,0.748644,0.56259,0.42118,0.099999,234.163931,,
2025-09-16T11:08:51.629,0.748913,0.56259,0.421331,0.099999,234.206064,,
2025-09-16T11:08:51.729,0.748913,0.56259,0.421331,0.100001,234.248197,,
2025-09-16T11:08:51.829,0.74945,0.56259,0.421633,0.100001,234.290361,,
2025-09-16T11:08:51.929,0.748913,0.56259,0.421331,0.1,234.332494,,
2025-09-16T11:08:52.029,0.749718,0.56259,0.421784,0.099999,234.374672,,
2025-09-16T11:08:52.129,0.748913,0.56259,0.421331,0.099999,234.416804,,
2025-09-16T11:08:52.230,0.749181,0.56259,0.421482,0.100001,234.458953,,
2025-09-16T11:08:52.329,0.749181,0.56259,0.421482,0.100003,234.501102,,
2025-09-16T11:08:52.429,0.748644,0.56259,0.42118,0.099998,234.543219,,
2025-09-16T11:08:52.529,0.749987,0.57152,0.428633,0.1,234.586083,,
2025-09-16T11:08:52.629,0.74945,0.57152,0.428326,0.099998,234.628914,,
2025-09-16T11:08:52.729,0.749181,0.56259,0.421482,0.100002,234.671063,,
2025-09-16T11:08:52.829,0.74945,0.57152,0.428326,0.1,234.713896,,
2025-09-16T11:08:52.929,0.748913,0.57152,0.428019,0.100002,234.756699,,
2025-09-16T11:08:53.029,0.74945,0.56259,0.421633,0.099998,234.798862,,
2025-09-16T11:08:53.129,0.74945,0.56259,0.421633,0.099999,234.841025,,
2025-09-16T11:08:53.230,0.748644,0.56259,0.42118,0.099999,234.883142,,
2025-09-16T11:08:53.329,0.748913,0.57152,0.428019,0.100003,234.925945,,
2025-09-16T11:08:53.429,0.74945,0.56259,0.421633,0.099999,234.968108,,
2025-09-16T11:08:53.529,0.748913,0.56259,0.421331,0.099999,235.010241,,
2025-09-16T11:08:53.629,0.74945,0.57152,0.428326,0.100001,235.053073,,
2025-09-16T11:08:53.729,0.74945,0.55366,0.41494,0.1,235.094567,,
2025-09-16T11:08:53.829,0.749718,0.56259,0.421784,0.099999,235.136745,,
2025-09-16T11:08:53.929,0.748644,0.56259,0.42118,0.100003,235.178864,,
2025-09-16T11:08:54.029,0.749181,0.56259,0.421482,0.1,235.221013,,
2025-09-16T11:08:54.129,0.748913,0.56259,0.421331,0.1,235.263146,,
2025-09-16T11:08:54.229,0.74945,0.56259,0.421633,0.1,235.305309,,
2025-09-16T11:08:54.330,0.749181,0.56259,0.421482,0.100002,235.347458,,
2025-09-16T11:08:54.429,0.74945,0.56259,0.421633,0.099997,235.38962,,
2025-09-16T11:08:54.529,0.748644,0.56259,0.42118,0.1,235.431738,,
2025-09-16T11:08:54.629,0.749181,0.56259,0.421482,0.1,235.473886,,
2025-09-16T11:08:54.729,0.748644,0.56259,0.42118,0.099999,235.516003,,
2025-09-16T11:08:54.829,0.748913,0.56259,0.421331,0.100001,235.558137,,
2025-09-16T11:08:54.929,0.748644,0.56259,0.42118,0.1,235.600255,,
2025-09-16T11:08:55.029,0.756434,0.56259,0.425562,0.099999,235.642811,,
2025-09-16T11:08:55.129,0.749181,0.56259,0.421482,0.1,235.684959,,
2025-09-16T11:08:55.229,0.748913,0.56259,0.421331,0.100001,235.727092,,
2025-09-16T11:08:55.329,0.749718,0.56259,0.421784,0.100002,235.769271,,
2025-09-16T11:08:55.430,0.749987,0.56259,0.421935,0.099999,235.811464,,
2025-09-16T11:08:55.529,0.748375,0.56259,0.421029,0.1,235.853567,,
2025-09-16T11:08:55.629,0.748644,0.56259,0.42118,0.099999,235.895685,,
2025-09-16T11:08:55.729,0.74945,0.56259,0.421633,0.100002,235.937849,,
2025-09-16T11:08:55.829,0.74945,0.56259,0.421633,0.099999,235.980011,,
2025-09-16T11:08:55.929,0.74945,0.56259,0.421633,0.1,236.022175,,
2025-09-16T11:08:56.029,0.748913,0.56259,0.421331,0.099999,236.064308,,
2025-09-16T11:08:56.130,0.749987,1.00016,0.750107,0.100016,236.13933,,
2025-09-16T11:08:56.230,0.784102,0.6251,0.490142,0.099989,236.188339,,
2025-09-16T11:08:56.329,0.879462,1.97353,1.735644,0.1,236.361903,,
2025-09-16T11:08:56.429,0.879462,0.92872,0.816774,0.099997,236.443578,,
2025-09-16T11:08:56.530,0.879193,1.36629,1.201233,0.099999,236.5637,,
2025-09-16T11:08:56.629,0.878925,0.86621,0.761333,0.100004,236.639836,,
2025-09-16T11:08:56.729,0.879193,2.04497,1.797924,0.099995,236.819619,,
2025-09-16T11:08:56.829,0.879462,0.87514,0.769652,0.100002,236.896586,,
2025-09-16T11:08:56.929,0.878925,1.61633,1.420632,0.100038,237.038704,,
2025-09-16T11:08:57.029,0.879193,1.37522,1.209084,0.099962,237.159565,,
2025-09-16T11:08:57.129,0.879193,1.62526,1.428918,0.1,237.302457,,
2025-09-16T11:08:57.229,0.879999,2.5897,2.278934,0.099999,237.530348,,
2025-09-16T11:08:57.329,0.878925,0.88407,0.777031,0.100001,237.608052,,
2025-09-16T11:08:57.429,0.879193,1.67884,1.476025,0.1,237.755655,,
2025-09-16T11:08:57.530,0.879999,1.64312,1.445944,0.099999,237.900248,,
2025-09-16T11:08:57.629,0.879193,1.6074,1.413215,0.099999,238.041569,,
2025-09-16T11:08:57.729,0.879193,1.71456,1.50743,0.1,238.192312,,
2025-09-16T11:08:57.829,0.878656,1.38415,1.216192,0.100001,238.313931,,
2025-09-16T11:08:57.929,0.878656,0.88407,0.776793,0.100002,238.391612,,
2025-09-16T11:08:58.029,0.879193,1.64312,1.44462,0.099998,238.536072,,
2025-09-16T11:08:58.129,0.879193,1.59847,1.405364,0.1,238.676608,,
2025-09-16T11:08:58.229,0.879193,1.88423,1.656602,0.1,238.842269,,
2025-09-16T11:08:58.329,0.879462,2.29501,2.018374,0.100002,239.044111,,
2025-09-16T11:08:58.429,0.879193,1.39308,1.224787,0.099997,239.166586,,
2025-09-16T11:08:58.529,0.879193,0.88407,0.777268,0.100002,239.244314,,
2025-09-16T11:08:58.630,0.878925,2.61649,2.299697,0.099997,239.474278,,
2025-09-16T11:08:58.729,0.879462,1.86637,1.641401,0.100001,239.63842,,
2025-09-16T11:08:58.829,0.879193,0.87514,0.769417,0.099999,239.715361,,
2025-09-16T11:08:58.929,0.879462,2.03604,1.79062,0.100002,239.894425,,
2025-09-16T11:08:59.029,0.878925,0.893,0.78488,0.100001,239.972914,,
2025-09-16T11:08:59.129,0.879193,1.37522,1.209084,0.099998,240.09382,,
2025-09-16T11:08:59.229,0.879999,0.88407,0.777981,0.100001,240.171619,,
2025-09-16T11:08:59.329,0.879462,1.75028,1.539305,0.1,240.32555,,
2025-09-16T11:08:59.429,0.879193,0.88407,0.777268,0.1,240.403277,,
2025-09-16T11:08:59.529,0.878925,1.59847,1.404935,0.099999,240.543769,,
2025-09-16T11:08:59.630,0.879462,0.88407,0.777506,0.1,240.62152,,
2025-09-16T11:08:59.729,0.878925,1.63419,1.43633,0.099999,240.765151,,
2025-09-16T11:08:59.829,0.878925,1.74135,1.530515,0.1,240.918202,,
2025-09-16T11:08:59.929,0.878925,1.75921,1.546213,0.100001,241.072826,,
2025-09-16T11:09:00.029,0.879193,1.62526,1.428918,0.1,241.215718,,
2025-09-16T11:09:00.129,0.878925,1.46452,1.287203,0.099999,241.344437,,
2025-09-16T11:09:00.229,0.878656,2.30394,2.024371,0.1,241.546874,,
2025-09-16T11:09:00.329,0.878925,2.02711,1.781677,0.1,241.725043,,
2025-09-16T11:09:00.429,0.879193,1.58954,1.397513,0.1,241.864794,,
2025-09-16T11:09:00.529,0.879193,1.38415,1.216935,0.099999,241.986487,,
2025-09-16T11:09:00.630,0.879999,2.2325,1.964598,0.100001,242.182949,,
2025-09-16T11:09:00.729,0.878925,0.88407,0.777031,0.099999,242.260651,,
2025-09-16T11:09:00.829,0.879193,2.0539,1.805775,0.1,242.441228,,
2025-09-16T11:09:00.929,0.878656,0.893,0.78464,0.100004,242.519695,,
2025-09-16T11:09:01.029,0.878925,1.38415,1.216563,0.099998,242.641349,,
2025-09-16T11:09:01.129,0.879193,0.893,0.78512,0.100002,242.719862,,
2025-09-16T11:09:01.229,0.879999,1.63419,1.438086,0.099997,242.863666,,
2025-09-16T11:09:01.329,0.878925,0.88407,0.777031,0.100003,242.941371,,
2025-09-16T11:09:01.429,0.878925,1.61633,1.420632,0.099998,243.083431,,
2025-09-16T11:09:01.529,0.879462,1.37522,1.209454,0.1,243.204376,,
2025-09-16T11:09:01.629,0.879193,1.63419,1.436769,0.100001,243.348054,,
2025-09-16T11:09:01.730,0.879193,2.60756,2.292549,0.099998,243.577305,,
2025-09-16T11:09:01.829,0.879193,0.893,0.78512,0.100002,243.655818,,
2025-09-16T11:09:01.929,0.879462,1.68777,1.484329,0.099999,243.80425,,
2025-09-16T11:09:02.029,0.879193,2.27715,2.002055,0.100001,244.004456,,
2025-09-16T11:09:02.129,0.879462,1.66991,1.468622,0.099999,244.151318,,
2025-09-16T11:09:02.229,0.879999,2.04497,1.799572,0.100001,244.331276,,
2025-09-16T11:09:02.329,0.879193,1.89316,1.664454,0.100002,244.497724,,
2025-09-16T11:09:02.429,0.879193,0.893,0.78512,0.099998,244.576235,,
2025-09-16T11:09:02.529,0.879462,1.67884,1.476476,0.1,244.723882,,
2025-09-16T11:09:02.629,0.879193,1.61633,1.421067,0.1,244.865989,,
2025-09-16T11:09:02.730,0.878656,1.89316,1.663437,0.1,245.032333,,
2025-09-16T11:09:02.829,0.879193,2.31287,2.03346,0.1,245.235679,,
2025-09-16T11:09:02.929,0.878925,1.40201,1.232261,0.099999,245.358903,,
2025-09-16T11:09:03.029,0.879462,0.893,0.785359,0.100002,245.437441,,
2025-09-16T11:09:03.129,0.879193,2.61649,2.3004,0.100021,245.66753,,
2025-09-16T11:09:03.229,0.879193,0.90193,0.792971,0.099978,245.74681,,
2025-09-16T11:09:03.329,0.878656,1.74135,1.530048,0.100001,245.899817,,
2025-09-16T11:09:03.429,0.879462,2.10748,1.853448,0.099998,246.085158,,
2025-09-16T11:09:03.529,0.879193,0.893,0.78512,0.100001,246.163671,,
2025-09-16T11:09:03.629,0.879193,1.40201,1.232638,0.099998,246.286933,,
2025-09-16T11:09:03.729,0.879193,0.893,0.78512,0.1,246.365445,,
2025-09-16T11:09:03.830,0.878656,2.10748,1.85175,0.1,246.55062,,
2025-09-16T11:09:03.929,0.879462,0.893,0.785359,0.099999,246.629155,,
2025-09-16T11:09:04.029,0.879193,1.63419,1.436769,0.100002,246.772834,,
2025-09-16T11:09:04.129,0.878656,0.90193,0.792486,0.1,246.852083,,
2025-09-16T11:09:04.229,0.879462,1.65205,1.452915,0.1,246.997374,,
2025-09-16T11:09:04.329,0.879193,2.06283,1.813626,0.100002,247.17874,,
2025-09-16T11:09:04.429,0.879462,1.6074,1.413647,0.099997,247.3201,,
2025-09-16T11:09:04.529,0.878656,1.63419,1.435891,0.100001,247.463691,,
2025-09-16T11:09:04.629,0.879193,1.45559,1.279745,0.1,247.591666,,
2025-09-16T11:09:04.729,0.878656,2.3218,2.040064,0.099999,247.795671,,
2025-09-16T11:09:04.830,0.878656,2.04497,1.796825,0.099999,247.975352,,
2025-09-16T11:09:04.929,0.878925,1.58061,1.389237,0.100003,248.11428,,
2025-09-16T11:09:05.029,0.879193,1.39308,1.224787,0.099999,248.236757,,
2025-09-16T11:09:05.129,0.879462,1.46452,1.28799,0.1,248.365556,,
2025-09-16T11:09:05.229,0.878925,0.91086,0.800577,0.099998,248.445612,,
2025-09-16T11:09:05.329,0.878925,2.06283,1.813072,0.100003,248.626925,,
2025-09-16T11:09:05.429,0.879193,0.893,0.78512,0.099998,248.705435,,
2025-09-16T11:09:05.529,0.879193,1.39308,1.224787,0.100001,248.827914,,
2025-09-16T11:09:05.629,0.879999,0.90193,0.793698,0.100001,248.907285,,
2025-09-16T11:09:05.729,0.879193,1.65205,1.452471,0.1,249.052532,,
2025-09-16T11:09:05.829,0.879193,0.90193,0.792971,0.100001,249.13183,,
2025-09-16T11:09:05.930,0.879193,1.62526,1.428918,0.099997,249.274717,,
2025-09-16T11:09:06.029,0.879193,1.48238,1.303299,0.100002,249.405049,,
2025-09-16T11:09:06.129,0.878925,1.67884,1.475574,0.100001,249.552608,,
2025-09-16T11:09:06.229,0.879462,1.70563,1.500037,0.099999,249.702611,,
